"File exported from UTC Confirmations Portal on December 10, 2020, 12:06 EST"

Supplier Code:,0000164499
Supplier Name:,TRIPLE INC
User Email:,pkarchner@tripleinc.com
* Date Format: MM/DD/YYYY,"List Separator: Comma (,)"

** INSTRUCTIONS:,"Please only edit Columns M-O below row 12. All columns must be present and do not duplicate or delete columns. Any rows other than 11 and 12 may be  removed. Additional columns will be ignored as long as they don't duplicate a required column header. Naming of the column header row cannot be modified. The ordering of columns is flexible. When importing your file back into the Confirmations screen, please make sure all cells have a value matching the exported format. Date format must be MM/DD/YYYY."
** REASON CODES:,Capacity Issue,Import/ Export Control,Input Material (Vendor Supplied),Machine Down Time,Producibility Technical,Quality,Supplier Other,Natural Disaster,Commercial Issues  (Ex: PO terms/pricing),UTC Supplied Input Material,UTC Receiving/ Shipping,UTC Schedule under lead time / change,UTC Transportation / Logistics,UTC Engineering,UTC Other

PRIORITY,PRODUCT_ID,OPEN_QTY,ORDER_TYPE,ORDER_ID,ITEM_ID,SCH_LINE,REVISION_LVL,LOCATION,REQ_DATE,OTD_DATE,COMMIT_STAT,COMMIT_DATE,REASON_CODE,COMMENTS,CONTRACT_DPAS,CHANGE_DESCRIPTION,LAST_SUPPLIER_UPDATE
,769144-1,2,ZPO,HS5691127,30,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,769144-1,2,ZPO,HS5691127,40,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,769144-1,2,ZPO,HS5691127,50,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,769144-1,2,ZPO,HS5691127,60,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,769144-1,2,ZPO,HS5691127,70,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,769144-1,2,ZPO,HS5691127,80,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,769144-1,2,ZPO,HS5691127,90,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,769144-1,2,ZPO,HS5691127,100,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,769144-1,2,ZPO,HS5691127,110,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,769144-1,2,ZPO,HS5691127,120,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,769144-1,1,ZPO,HS5691127,130,1,C,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024283-1,1,ZLTA,S113218A,20,2,-,2710,04/19/2021,04/19/2021,COMMITTED,04/19/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1020331-1,10,ZLTA,S113218A,260,2,-,2710,03/11/2021,03/11/2021,COMMITTED,03/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1020973-1,1,ZLTA,S113218A,50,4,-,2710,09/30/2022,09/30/2022,COMMITTED,09/30/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
OVERDUE,1024324-1,2,ZLTA,S113218A,60,9,A,2710,11/02/2020,12/11/2020,COMMITTED LATE,12/11/2020,UTC Other,,,Commit date has been provided. Please continue to work to improve. Thank you!,2020-12-08
,1018961-1,1,ZLTA,S113218A,100,1,-,2710,12/28/2020,12/28/2020,COMMITTED,12/28/2020,,,,Commit date has been provided. Thank you!,2020-12-08
,1020331-1,1,ZLTA,S113218A,260,3,-,2710,02/18/2021,02/18/2021,COMMITTED,02/18/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,12,ZLTA,S117214A,1130,27,D,2710,05/15/2022,05/15/2022,COMMITTED,05/15/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,12,ZLTA,S117214A,1130,26,D,2710,07/25/2022,07/25/2022,COMMITTED,07/25/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,6,ZLTA,S117214A,1130,25,D,2710,03/01/2022,03/01/2022,COMMITTED,03/01/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,5,ZLTA,S117214A,1130,22,D,2710,03/26/2022,03/26/2022,COMMITTED,03/26/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1001268-1,18,ZLTA,S117214A,1080,11,A,2710,03/24/2021,03/24/2021,COMMITTED,03/24/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1001268-1,13,ZLTA,S117214A,1080,10,A,2710,01/04/2021,01/04/2021,COMMITTED,01/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,817166-3,4,ZLTA,S117214A,710,40,-,2710,05/10/2021,05/10/2021,COMMITTED,05/10/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,817166-3,6,ZLTA,S117214A,710,38,-,2710,04/21/2021,04/21/2021,COMMITTED,04/21/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,817166-3,2,ZLTA,S117214A,710,37,-,2710,04/21/2021,04/21/2021,COMMITTED,04/21/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,800989-1,2,ZLTA,S117214A,570,15,C,2710,04/19/2021,04/19/2021,COMMITTED,04/19/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,800989-1,1,ZLTA,S117214A,570,14,C,2710,11/02/2021,11/02/2021,COMMITTED,11/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,798674-1,1,ZLTA,S117214A,10,15,A,2710,04/12/2021,04/12/2021,COMMITTED,04/12/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1012708-1,1,ZLTA,S117214A,80,6,B,2710,04/16/2021,04/16/2021,COMMITTED,04/16/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1012708-1,1,ZLTA,S117214A,80,7,B,2710,05/06/2021,05/06/2021,COMMITTED,05/06/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,753387-1,6,ZLTA,S117214A,260,10,L,2710,01/16/2022,01/16/2022,COMMITTED,01/16/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,753387-1,2,ZLTA,S117214A,260,13,L,2710,06/08/2021,06/08/2021,COMMITTED,06/08/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,788232-2,2,ZLTA,S117214A,380,10,H,2710,04/27/2021,04/27/2021,COMMITTED,04/27/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,788232-2,2,ZLTA,S117214A,380,11,H,2710,05/03/2021,05/03/2021,COMMITTED,05/03/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,788232-2,4,ZLTA,S117214A,380,12,H,2710,05/31/2021,05/31/2021,COMMITTED,05/31/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,791990-2,1,ZLTA,S117214A,410,29,C,2710,03/08/2021,03/08/2021,COMMITTED,03/08/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,798665-1,8,ZLTA,S117214A,510,19,A,2710,07/17/2021,07/17/2021,COMMITTED,07/17/2021,UTC Schedule under lead time / change,push out,,Commit date has been provided. Thank you!,2020-12-08
,798674-1,2,ZLTA,S117214A,10,13,A,2710,01/23/2022,01/23/2022,COMMITTED,01/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,753387-1,4,ZLTA,S117214A,260,11,L,2710,04/20/2021,04/20/2021,COMMITTED,04/20/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,753387-1,2,ZLTA,S117214A,260,12,L,2710,05/13/2021,05/13/2021,COMMITTED,05/13/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,753387-3,4,ZLTA,S117214A,270,9,B,2710,02/27/2022,02/27/2022,COMMITTED,02/27/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,790149-1,19,ZLTA,S117214A,400,11,J,2710,07/20/2022,07/20/2022,COMMITTED,07/20/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,795997-1,2,ZLTA,S117214A,480,11,B,2710,02/04/2021,02/04/2021,COMMITTED,02/04/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,795997-1,2,ZLTA,S117214A,480,12,B,2710,04/08/2021,04/08/2021,COMMITTED,04/08/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,800989-1,4,ZLTA,S117214A,570,13,C,2710,11/01/2023,11/01/2023,COMMITTED,11/01/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,800991-2,1,ZLTA,S117214A,580,2,A,2710,08/31/2021,08/31/2021,COMMITTED,08/31/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,800991-2,1,ZLTA,S117214A,580,3,A,2710,03/22/2021,03/22/2021,COMMITTED,03/22/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,800991-2,1,ZLTA,S117214A,580,4,A,2710,03/25/2021,03/25/2021,COMMITTED,03/25/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,817166-3,4,ZLTA,S117214A,710,39,-,2710,04/30/2021,04/30/2021,COMMITTED,04/30/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,823707-2,6,ZLTA,S117214A,800,8,NC,2710,03/15/2022,03/15/2022,COMMITTED,03/15/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823713-1,2,ZLTA,S117214A,810,1,A,2710,02/03/2021,02/03/2021,COMMITTED,02/03/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,823716-1,2,ZLTA,S117214A,830,18,A,2710,02/23/2021,02/23/2021,COMMITTED,02/23/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,1,ZLTA,S117214A,1060,5,-,2710,04/22/2021,04/22/2021,COMMITTED,04/22/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,2,ZLTA,S117214A,1100,3,-,2710,02/08/2021,02/08/2021,COMMITTED,02/08/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,5,ZLTA,S117214A,1130,23,D,2710,07/04/2022,07/04/2022,COMMITTED,07/04/2022,UTC Schedule under lead time / change,push out,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,7,ZLTA,S117214A,1130,24,D,2710,04/16/2022,04/16/2022,COMMITTED,04/16/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,8,ZLTA,S117214A,1130,28,D,2710,01/29/2022,01/29/2022,COMMITTED,01/29/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819652-3,4,ZLTA,S117214A,1140,11,A,2710,01/11/2021,01/11/2021,COMMITTED,01/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819652-3,2,ZLTA,S117214A,1140,12,A,2710,05/18/2021,05/18/2021,COMMITTED,05/18/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,819652-3,4,ZLTA,S117214A,1140,13,A,2710,05/31/2021,05/31/2021,COMMITTED,05/31/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,798843-1,1,ZLTA,S117214A,1160,2,G,2710,03/05/2021,03/05/2021,COMMITTED,03/05/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,SK95938-262,2,ZPO,0010755844,60,1,B,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
OVERDUE,782747-1,2,ZPO,0011553205,10,1,E,2702,10/06/2020,04/15/2021,COMMITTED LATE,04/15/2021,UTC Schedule under lead time / change,ULT ORDER PLACEMENT,,Commit date has been provided. Please continue to work to improve. Thank you!,2020-12-09
DPAS,740710-8,8,ZPO,0011564791,10,1,D,2700,11/22/2021,11/22/2021,COMMITTED,11/22/2021,,,COMMERCIAL||N|2.0||SPE4AX-18-D-9407-SPE4A5-21-F-0428|DO-A1|N|6.0||,Commit date has been provided. Thank you!,2020-12-08
,784793-4,2,ZPO,0011553157,30,1,J,2702,01/06/2022,01/06/2022,COMMITTED,01/06/2022,,,,Commit date has been provided. Thank you!,2020-12-08
,784793-4,1,ZPO,0011553157,20,1,J,2702,10/19/2021,10/19/2021,COMMITTED,10/19/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,784793-4,2,ZPO,0011553157,10,1,J,2702,07/21/2021,07/21/2021,COMMITTED,07/21/2021,,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1022362-3,1,ZRWK,0009991393,20,1,A,2719,02/04/2021,02/04/2021,COMMITTED,02/04/2021,UTC Schedule under lead time / change,Do not have these returns,N00019-18-C-1021|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1022362-3,1,ZRWK,0009991393,40,1,A,2719,02/11/2021,02/11/2021,COMMITTED,02/11/2021,UTC Schedule under lead time / change,Do not have these returns,N00019-18-C-1021|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
,782185-2,1,ZPO,0011020797,160,1,G,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,782185-2,1,ZPO,0011020797,150,1,G,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,782185-2,1,ZPO,0011020797,140,1,G,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,782185-2,1,ZPO,0011020797,130,1,G,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027998-1,5,ZLTA,H117214D,170,576,-,2701,06/30/2023,06/30/2023,COMMITTED,06/30/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027998-1,6,ZLTA,H117214D,170,577,-,2701,08/31/2023,08/31/2023,COMMITTED,08/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,817226-6,1,ZLTA,H117214D,190,403,A,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,817226-6,2,ZLTA,H117214D,190,404,A,2701,10/07/2022,10/07/2022,COMMITTED,10/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,817226-6,2,ZLTA,H117214D,190,405,A,2701,05/06/2022,05/06/2022,COMMITTED,05/06/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,817226-6,2,ZLTA,H117214D,190,406,A,2701,02/07/2022,02/07/2022,COMMITTED,02/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825651-2,2,ZLTA,H117214D,130,828,-,2702,06/07/2021,06/07/2021,COMMITTED,06/07/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
,819751-2,1,ZLTA,H117214D,150,784,A,2701,02/07/2022,02/07/2022,COMMITTED,02/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819751-2,1,ZLTA,H117214D,150,791,A,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819751-2,1,ZLTA,H117214D,150,822,A,2701,10/27/2022,10/27/2022,COMMITTED,10/27/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027998-1,1,ZLTA,H117214D,170,595,-,2701,10/31/2023,10/31/2023,COMMITTED,10/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,817226-6,1,ZLTA,H117214D,190,408,A,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,818366-5,2,ZLTA,H117214D,70,418,B,2701,10/07/2022,10/07/2022,COMMITTED,10/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,818366-5,2,ZLTA,H117214D,70,419,B,2701,05/06/2022,05/06/2022,COMMITTED,05/06/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,818366-5,1,ZLTA,H117214D,70,422,B,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,818366-5,1,ZLTA,H117214D,70,426,B,2701,12/31/2023,12/31/2023,COMMITTED,12/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819835-1,1,ZLTA,H117214D,80,1011,A,2701,10/07/2022,10/07/2022,COMMITTED,10/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819835-1,4,ZLTA,H117214D,80,1018,A,2701,10/07/2022,10/07/2022,COMMITTED,10/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,767010-1,7,ZLTA,H117214D,100,147,E,2701,02/22/2021,02/22/2021,COMMITTED,02/22/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,776757-1,1,ZLTA,H117214D,120,953,E,2701,09/17/2021,09/17/2021,COMMITTED,09/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,776757-1,1,ZLTA,H117214D,120,955,E,2701,09/17/2021,09/17/2021,COMMITTED,09/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,776757-1,2,ZLTA,H117214D,120,1046,E,2701,01/07/2022,01/07/2022,COMMITTED,01/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823674-1,1,ZLTA,H117214D,40,76,-,2701,09/07/2021,09/07/2021,COMMITTED,09/07/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823674-1,2,ZLTA,H117214D,40,28,-,2701,02/22/2021,02/22/2021,COMMITTED,02/22/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,792016-1,2,ZLTA,H117214D,30,715,D,2701,08/24/2021,08/24/2021,COMMITTED,08/24/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,792016-1,2,ZLTA,H117214D,30,669,D,2701,06/08/2021,06/08/2021,COMMITTED,06/08/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3390,-,2701,09/15/2021,09/15/2021,COMMITTED,09/15/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,12,ZLTA,H117214D,20,3389,-,2701,07/21/2021,07/21/2021,COMMITTED,07/21/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3388,-,2701,08/24/2021,08/24/2021,COMMITTED,08/24/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3387,-,2701,09/29/2021,09/29/2021,COMMITTED,09/29/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3386,-,2701,10/06/2021,10/06/2021,COMMITTED,10/06/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3385,-,2701,10/20/2021,10/20/2021,COMMITTED,10/20/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3384,-,2701,11/08/2021,11/08/2021,COMMITTED,11/08/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3364,-,2701,07/07/2021,07/07/2021,COMMITTED,07/07/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,1,ZLTA,H117214D,20,3355,-,2701,05/18/2021,05/18/2021,COMMITTED,05/18/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,5,ZLTA,H117214D,20,3354,-,2701,03/23/2021,03/23/2021,COMMITTED,03/23/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,5,ZLTA,H117214D,20,3353,-,2701,03/16/2021,03/16/2021,COMMITTED,03/16/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,12,ZLTA,H117214D,20,3342,-,2701,04/28/2021,04/28/2021,COMMITTED,04/28/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3341,-,2701,06/02/2021,06/02/2021,COMMITTED,06/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,1,ZLTA,H117214D,10,2031,D,2701,03/24/2023,03/24/2023,COMMITTED,03/24/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,1,ZLTA,H117214D,10,1838,D,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3343,-,2701,04/07/2021,04/07/2021,COMMITTED,04/07/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3340,-,2701,05/25/2021,05/25/2021,COMMITTED,05/25/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,7,ZLTA,H117214D,20,3339,-,2701,04/14/2021,04/14/2021,COMMITTED,04/14/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3338,-,2701,06/29/2021,06/29/2021,COMMITTED,06/29/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3337,-,2701,06/15/2021,06/15/2021,COMMITTED,06/15/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,1,ZLTA,H117214D,10,2012,D,2701,02/27/2023,02/27/2023,COMMITTED,02/27/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819693-8,1,ZLTA,H117214D,10,2006,D,2701,01/25/2023,01/25/2023,COMMITTED,01/25/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3391,-,2701,08/31/2021,08/31/2021,COMMITTED,08/31/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3461,-,2701,12/24/2021,12/24/2021,COMMITTED,12/24/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,1,ZLTA,H117214D,20,3480,-,2701,01/12/2022,01/12/2022,COMMITTED,01/12/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,12,ZLTA,H117214D,20,3459,-,2701,12/01/2021,12/01/2021,COMMITTED,12/01/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3458,-,2701,12/10/2021,12/10/2021,COMMITTED,12/10/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,1,ZLTA,H117214D,20,3457,-,2701,12/10/2021,12/10/2021,COMMITTED,12/10/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3456,-,2701,11/22/2021,11/22/2021,COMMITTED,11/22/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3383,-,2701,11/15/2021,11/15/2021,COMMITTED,11/15/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1024667-1,6,ZLTA,H117214D,20,3460,-,2701,12/17/2021,12/17/2021,COMMITTED,12/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,776752-1,2,ZLTA,H117214D,110,1054,F,2701,01/07/2022,01/07/2022,COMMITTED,01/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,776862-3,2,ZLTA,H117214D,90,1016,A,2701,01/07/2022,01/07/2022,COMMITTED,01/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,776862-3,1,ZLTA,H117214D,90,1012,A,2701,01/07/2022,01/07/2022,COMMITTED,01/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,776862-3,1,ZLTA,H117214D,90,997,A,2701,01/07/2022,01/07/2022,COMMITTED,01/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,776752-1,2,ZLTA,H117214D,110,1065,F,2701,03/01/2022,03/01/2022,COMMITTED,03/01/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819751-2,1,ZLTA,H117214D,150,832,A,2701,02/27/2023,02/27/2023,COMMITTED,02/27/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819751-2,1,ZLTA,H117214D,150,799,A,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819751-2,1,ZLTA,H117214D,150,798,A,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819751-2,1,ZLTA,H117214D,150,782,A,2701,03/01/2022,03/01/2022,COMMITTED,03/01/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819751-2,1,ZLTA,H117214D,150,768,A,2701,07/12/2021,07/12/2021,COMMITTED,07/12/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825651-2,2,ZLTA,H117214D,130,830,-,2702,07/26/2021,07/26/2021,COMMITTED,07/26/2021,,,N00019-18-C-1037|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
,776757-1,2,ZLTA,H117214D,120,1056,E,2701,01/07/2022,01/07/2022,COMMITTED,01/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
